시도교육청,교육지원청,지역,정보공시 학교코드,학교명,학교급코드,설립구분,학교특성,분교여부,설립유형,주야구분,개교기념일,설립일,법정동코드,주소내역,상세주소내역,우편번호,학교도로명 우편번호,학교도로명 주소,학교도로명 상세주소,위도,경도,전화번호,팩스번호,홈페이지 주소,남녀공학 구분,폐교여부,폐교일자,휴교여부
교육부,교육부,부산광역시 금정구,S000003509,부산대학교사범대학부설고등학교,04,국립,일반고등학교,N,부설,주간,19720106,19720106,2641010900,부산광역시 금정구 부곡2동   산42-7,부산대학교사범대학부설고등학교.,609822,46269,부산광역시 금정구 기찰로22번길 30,"(부곡동, 부산대학교사범대학부설고등학교)",35.23266625,129.0954336,051-515-1345,051-515-1346,http://pnu.hs.kr,남녀공학,N,,N
교육부,교육부,부산광역시 해운대구,S000003543,부산기계공업고등학교,04,국립,특수목적고등학교,N,단설,주간,19670311,19670109,2635010500,부산 해운대구 우1동,산114-1.,612021,48088,부산광역시 해운대구 해운대로 569,(우동),35.16423087,129.1540974,051-741-5111,051-741-5045,http://bmt.hs.kr,남,N,,N
교육부,부산광역시교육청,부산광역시 영도구,S000003604,부산해사고등학교,04,국립,특수목적고등학교,N,단설,주간,19770830,19770830,2620012100,부산광역시 영도구 동삼동,1125-21.,606080,49111,부산광역시 영도구 해양로 425,(동삼동),35.07254447,129.0780978,051-410-2000,051-412-9261,http://www.maritime.hs.kr,남녀공학,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 부산진구,S020000338,가야고등학교,04,사립,일반고등학교,N,단설,주간,19540904,19540904,2623011000,부산광역시 부산진구 가야3동,산34번지.,47341,47341,부산광역시 부산진구 엄광로 152,"(가야동, 가야고등학교)",35.14632537,129.0310922,051-893-1881,051-892-1888,http://www.gaya.hs.kr,남녀공학,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 부산진구,S020000339,개금고등학교,04,공립,일반고등학교,N,단설,주간,19881221,19881221,2623011100,부산광역시 부산진구 개금3동 8-1,개금고등학교.,614113,47169,부산광역시 부산진구 백양대로208번길 71,"(개금동, 개금고등학교)",35.16103026,129.024764,051-890-5600,051-894-1716,http://kaekeum.hs.kr,남,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 사하구,S020000340,건국고등학교,04,사립,일반고등학교,N,단설,주간,19550411,19550411,2638010300,부산광역시 사하구 하단동  산41,건국고등학교.,604020,49326,부산광역시 사하구 승학로17번길 76-8,(하단동),35.11072431,128.9695834,051-292-0061,051-292-0048,www.keonkuk.hs.kr,남,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 서구,S020000342,경남고등학교,04,공립,자율고등학교,N,단설,주간,19420430,19420430,2614010300,부산광역시 서구 동대신동3가 1-28,경남고등학교.,602103,49201,부산광역시 서구 망양로111번길 65,"(동대신동3가, 경남고등학교)",35.12104557,129.0206456,051-250-5000,051-250-5099,http://kyungnam.hs.kr,남,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 부산진구,S020000344,경남공업고등학교,04,공립,특성화고등학교,N,단설,주간,19440211,19440211,2623010200,부산광역시 부산진구 전포동,696-1번지.,614041,47297,부산광역시 부산진구 전포대로175번길 22,"(전포동,경남공업고등학교)",35.15286025,129.0642684,051-607-7300,051-804-6901,www.knt.hs.kr,남녀공학,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 서구,S020000345,부경고등학교,04,공립,일반고등학교,N,단설,주간,19451114,19451114,2614010600,부산광역시 서구 서대신동3가,부경고등학교.,602825,49210,부산광역시 서구 망양로33번길 12,"(서대신동3가, 부경고등학교)",35.11489767,129.013071,051-600-8500,051-600-8599,http://www.saja.hs.kr/,남녀공학,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 동구,S020000346,경남여자고등학교,04,공립,일반고등학교,N,단설,주간,19270423,19270423,2617010200,부산광역시 동구 수정5동 558,경남여자고등학교.,601816,48777,부산광역시 동구 수정중로 29,"(수정동, 경남여자고등학교)",35.13192052,129.0444112,051-600-0802,051-467-2959,https://school.busanedu.net/gyeongnamgirls-h/,녀,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 서구,S020000349,경성전자고등학교,04,사립,특성화고등학교,N,단설,주간,19520925,19520925,2614010600,부산광역시 서구 서대신동3가,184번지.,602824,49209,부산광역시 서구 꽃마을로 25,"(서대신동3가, 경성전자고등학교)",35.11638068,129.0118967,051-253-2450,051-255-0472,http://www.kse.hs.kr,남녀공학,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 부산진구,S020000350,경원고등학교,04,사립,일반고등학교,N,단설,주간,19871023,19871023,2623010900,부산광역시 부산진구 당감동,611-1.,614822,47176,부산광역시 부산진구 백양관문로 40,"(당감동, 경원고등학교)",35.16370058,129.0319106,051-898-2215,051-898-2219,www.kyungwon.hs.kr,남녀공학,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 강서구,S020000352,경일고등학교,04,사립,일반고등학교,N,단설,주간,19861020,19861020,2644010400,부산광역시 강서구 명지동   299번지,경일고등학교.,618813,46725,부산광역시 강서구 영강길 153-42,"(명지동,경일고등학교)",35.11191835,128.9217078,051-271-2371,051-271-2885,http://www.ki.hs.kr,남녀공학,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 북구,S020000353,경혜여자고등학교,04,사립,일반고등학교,N,단설,주간,19861122,19861122,2632010500,부산광역시 북구 구포1동   3번지,경혜여자고등학교.,616800,46592,부산광역시 북구 시랑로21번길 138,"(구포동, 경혜여자고등학교)",35.20433234,129.0118378,051-336-1042,051-336-1046,http://kyonghye.hs.kr/,녀,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 연제구,S020000356,계성여자고등학교,04,사립,특성화고등학교,N,단설,주간,19520426,19520426,2647010100,부산광역시 연제구 거제4동,계성여자고등학교.,611805,47531,부산광역시 연제구 해맞이로109번길 47,"(거제동, 계성여자고등학교)",35.18272647,129.0673857,051-503-4894,051-506-1782,school.busanedu.net/gyeseong-gc-h,녀,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 영도구,S020000357,광명고등학교,04,사립,일반고등학교,N,단설,주간,19731224,19731224,2620012100,부산광역시 영도구 동삼동,광명고등학교.,606080,49094,부산광역시 영도구 와치로 131,"(동삼동, 광명고등학교)",35.08304416,129.0635817,051-405-6302,051-405-6289,http://www.km.hs.kr,남,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 사상구,S020000359,구덕고등학교,04,공립,일반고등학교,N,단설,주간,19841217,19841217,2653010700,부산광역시 사상구 학장동   181-13,구덕고등학교.,617841,47053,부산광역시 사상구 학감대로 81,"(학장동, 구덕고등학교)",35.13807768,128.9913716,051-320-9200,051-312-0803,www.gudeok.hs.kr,남,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 동구,S020000362,금성고등학교,04,사립,일반고등학교,N,단설,주간,19540722,19540722,2617010300,부산광역시 동구 좌천동,금성고등학교.,601824,48765,부산광역시 동구 증산로 83,"(좌천동,금성고등학교)",35.13529944,129.0519005,051-632-1131,051-647-9707,bgs.hs.kr,남,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 동래구,S020000364,금정고등학교,04,공립,일반고등학교,N,단설,주간,19861222,19861222,2626010100,부산광역시 동래구 명장1동,432,607809,47767,부산광역시 동래구 명장로63번길 60-14,", 금정고등학교 (명장동)",35.20756693,129.1075071,051-795-7105,051-521-3113,www.keumjeong.hs.kr,남,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 금정구,S020000365,금정여자고등학교,04,공립,일반고등학교,N,단설,주간,19831002,19830110,2641011000,부산광역시 금정구 서동,금정여자고등학교.,609401,46313,부산광역시 금정구 서부로76번길 21,(서동),35.22028056,129.1004432,051-712-3910,051-712-3917,www.kjung.hs.kr,녀,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 금정구,S020000367,금샘고등학교,04,사립,특성화고등학교,N,단설,주간,19730112,19730112,2641011000,부산광역시 금정구 서3동   76번지,금정전자공업고등학교.,609828,46312,부산광역시 금정구 서금로 75,"(서동, 금샘고등학교)",35.22155547,129.1081763,051-540-0100,051-540-0107,http://geumsaem.hs.kr,남녀공학,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 기장군,S020000368,기장고등학교,04,공립,일반고등학교,N,단설,주간,19660321,19660321,2671025026,부산광역시 기장군 기장읍,대라리 390.,619903,46068,부산광역시 기장군 기장읍 차성서로 77,", 기장고등학교 (기장읍, 기장고등학교)",35.23997646,129.2096827,051-750-8200,051-722-0603,http://www.Gijang.hs.kr,남녀공학,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 북구,S020000370,낙동고등학교,04,공립,일반고등학교,N,단설,주간,19740105,19740105,2632010400,부산광역시 북구 덕천동,297-1번지 낙동고등학교.,616816,46549,부산광역시 북구 의성로47번길 23,"(덕천동, 낙동고등학교)",35.21738915,129.0100033,051-366-2600,051-366-2675,http://www.nakdong.hs.kr,남녀공학,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 금정구,S020000371,남산고등학교,04,공립,일반고등학교,N,단설,주간,19881227,19881227,2641010400,부산광역시 금정구 남산동   982,남산고등학교.,609813,46222,부산광역시 금정구 남산로 66,"(남산동,남산고등학교)",35.26787194,129.0852248,051-514-9303,051-517-5460,www.ns.hs.kr,남녀공학,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 중구,S020000372,남성여자고등학교,04,사립,일반고등학교,N,단설,주간,19410501,19410501,2611011600,부산광역시 중구 대청동1가 10,남성여자고등학교.,600091,48926,부산광역시 중구 샘길 14,(대청동1가),35.10538772,129.0338393,051-461-0512,051-461-0581,http://www.psnamsung.hs.kr,녀,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 금정구,S020000373,내성고등학교,04,공립,일반고등학교,N,단설,주간,19810115,19810115,2641010900,부산광역시 금정구 부곡동,812-13번지.,609824,46308,부산광역시 금정구 서동로31번길 11,"(부곡동,내성고등학교)",35.22119284,129.092727,051-580-0204,051-516-3974,http://www.naesung.hs.kr,남,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 사하구,S020000374,다대고등학교,04,공립,일반고등학교,N,단설,주간,19950522,19950522,2638010600,부산광역시 사하구 다대1동,1551번지.,604827,49503,부산광역시 사하구 다대낙조2길 199,"(다대동, 다대고등학교)",35.05292163,128.9693865,051-265-9804,051-266-2695,http://dadae.hs.kr,남녀공학,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 사하구,S020000375,대광고등학교,04,사립,특성화고등학교,N,단설,주간,19891113,19891113,2638010200,부산광역시 사하구 당리동,286-1.,604830,49412,부산광역시 사하구 동매로 135,"(당리동, 대광고등학교)",35.10130729,128.972663,051-292-3225,051-292-3226,http://www.daegwang.hs.kr,남녀공학,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 사상구,S020000376,대덕여자고등학교,04,사립,일반고등학교,N,단설,주간,19880518,19880518,2653010300,부산광역시 사상구 덕포동,산 8-41번지.,617042,46938,부산광역시 사상구 백양대로804번길 42-55,"(덕포동, 대덕여자고등학교)",35.17949503,128.9933826,051-309-8810,051-305-1380,http://daeduk.hs.kr,녀,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 사하구,S020000377,대동고등학교,04,사립,일반고등학교,N,단설,주간,19641205,19641205,2638010400,부산광역시 사하구 신평동 산41-10,대동고등학교.,604030,49397,부산광역시 사하구 을숙도대로709번길 27,"(신평동,대동중고등학교)",35.08673711,128.982483,051-292-1697,051-292-1698,http://www.ddhs.hs.kr,남,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 동래구,S020000378,대명여자고등학교,04,사립,일반고등학교,N,단설,주간,19851230,19851230,2626010100,부산광역시 동래구 명장동,534번지.,607110,47758,부산광역시 동래구 시실로 135,"(명장동, 대명여자고등학교)",35.21208777,129.0962078,051-526-3451,051-527-2150,https://school.busanedu.net/daemyung-h,녀,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 남구,S020000380,대양고등학교,04,사립,특성화고등학교,N,단설,주간,19540523,19540523,2629010900,부산광역시 남구 문현4동 303-3,대양전자통신고등학교.,608040,48464,부산광역시 남구 지게골로 128-27,"(문현동, 대양고등학교)",35.13320195,129.0733638,051-640-0580,051-640-0680,www.daeyang.hs.kr,남녀공학,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 남구,S020000381,대연고등학교,04,사립,일반고등학교,N,단설,주간,19880509,19880509,2629010600,부산광역시 남구 대연3동 670-4,대연고등학교.,608810,48530,부산광역시 남구 조각공원로 20,"(대연동,대연고등학교)",35.12911607,129.1017097,051-625-8114,051-611-4887,http://www.daeyeon.hs.kr,남,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 남구,S020000383,세연고등학교,04,사립,특성화고등학교,N,단설,주간,19751114,19751114,2629010600,부산광역시 남구 대연6동,산128번지 1호.,608026,48450,부산광역시 남구 진남로 82-19,(대연동),35.13956469,129.0855116,051-632-4251,051-634-4521,http://seyeon.hs.kr,남녀공학,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 금정구,S020000387,대진전자통신고등학교,04,사립,특성화고등학교,N,단설,주간,19951030,19951030,2641010800,부산광역시 금정구 장전동,대진정보통신고등학교.,609725,46247,부산광역시 금정구 수림로 92,(장전동),35.2411778,129.0813776,051-582-8100,051-582-8120,www.pdj.hs.kr,남녀공학,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 부산진구,S020000389,부산마케팅고등학교,04,사립,특성화고등학교,N,단설,주간,19530703,19530703,2623010200,부산광역시 부산진구 전포동,부산마케팅고등학교.,614863,47310,부산광역시 부산진구 봉수로 13,"(전포동,부산마케팅여자고등학교)",35.15158156,129.070442,051-803-1264,051-803-1263,http://www.marketing.hs.kr,녀,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 강서구,S020000390,덕문고등학교,04,공립,일반고등학교,N,단설,주간,19740307,19740105,2644011900,부산광역시 강서구 성북동,508번지.,618410,46769,부산광역시 강서구 동선길 172,(성북동),35.05118699,128.8290203,82-51-979-6100,82-51-972-9848,www.duckmun.hs.kr,남녀공학,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 수영구,S020000391,덕문여자고등학교,04,사립,일반고등학교,N,단설,주간,19861230,19861230,2650010400,부산광역시 수영구 광안3동   산 8-8번지,덕문여자고등학교.,613103,48237,부산광역시 수영구 연수로310번길 114,"(광안동,덕문여자고등학교)",35.16711603,129.1041974,051-756-1802,051-751-0920,http://www.dukmoon.hs.kr,녀,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 동구,S020000393,데레사여자고등학교,04,사립,일반고등학교,N,단설,주간,19540504,19540901,2617010400,,.,,48723,부산광역시 동구 정공단로47번길 14,"(범일동, 데레사여자고등학교)",35.13752789,129.0553638,051-640-1222,051-640-1120,www.trs.hs.kr,녀,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 동래구,S020000394,동래고등학교,04,공립,일반고등학교,N,단설,주간,18980901,18980901,2626010300,부산광역시 동래구 칠산동,동래고등학교.,607030,47812,부산광역시 동래구 충렬대로285번길 22,"(칠산동,동래고등학교)",35.20132345,129.0917339,051-555-0151,051-555-3865,http://dongnae.hs.kr/,남,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 금정구,S020000397,동래여자고등학교,04,사립,일반고등학교,N,단설,주간,19400530,18951015,2641010700,부산광역시 금정구 구서동,동래여자고등학교.,46252,46252,부산광역시 금정구 체육공원로 20,", 동래여자고등학교 (부곡동)",35.24637128,129.0963454,051-514-1227,051-516-5724,www.dongnae-gh.hs.kr,녀,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 동래구,S020000399,동래원예고등학교,04,공립,특성화고등학교,N,단설,주간,19731120,19731120,2626010800,부산광역시 동래구 온천1동   386,동래원예고등학교.,607834,47707,부산광역시 동래구 금강로 43,"(온천동, 동래원예고등학교)",35.21497532,129.0746996,051-550-3700,051-555-4635,http://school.busanedu.net/wonyea-h/main.do,남녀공학,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 북구,S020000400,삼정고등학교,04,사립,일반고등학교,N,단설,주간,19731029,19721229,2632010500,부산광역시 북구 구포동,1251-1번지.,616809,46644,부산광역시 북구 시랑로118번길 53,"(구포동,부산삼정고등학교)",35.19370665,129.0102671,051-361-9802,051-361-9809,www.sj.hs.kr,녀,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 남구,S020000402,동명공업고등학교,04,사립,특성화고등학교,N,단설,주간,19771216,19771216,2629010800,부산광역시 남구 용당동,부산항만물류고등학교.,608830,48520,부산광역시 남구 신선로 410,"(용당동, 동명공업고등학교)",35.12100026,129.1007729,051-610-2527,051-610-2528,http://tm.hs.kr/,남녀공학,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 사하구,S020000406,동아고등학교,04,사립,일반고등학교,N,단설,주간,19510921,19510921,2638010100,,.,,49394,부산광역시 사하구 괴정로244번길 63,"(괴정동, 동아고등학교)",35.09367394,128.9861464,051-290-5000,051-291-5008,http://dong-a.hs.kr,남,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 사하구,S020000407,동아공업고등학교,04,사립,특성화고등학교,N,단설,주간,20031107,19630114,2638010100,부산광역시 사하구 괴정동,619-46.,604812,49394,부산광역시 사하구 괴정로260번길 79,"(괴정동,동아공업고등학교)",35.09250016,128.9887012,051-200-3800,051-205-6121,http://donga-tec.hs.kr,남녀공학,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 부산진구,S020000409,동의고등학교,04,사립,특성화고등학교,N,단설,주간,19661117,19661117,2623010200,부산광역시 부산진구 전포2동,12-1.,614862,47230,부산광역시 부산진구 양지로 50,"(전포동, 동의고등학교)",35.16574819,129.0716834,051-811-7510,051-811-7588,https://school.busanedu.net/dongeui-tech-h,남녀공학,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 동래구,S020000410,동인고등학교,04,사립,일반고등학교,N,단설,주간,19740105,19740105,2626010900,부산광역시 동래구 사직2동 981-90,동인고등학교.,607820,47873,부산광역시 동래구 쇠미로31번길 34,"(사직동, 동인고등학교)",35.19758197,129.0502232,051-501-4940,051-501-0712,www.dongin.hs.kr,남,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 중구,S020000411,동주여자고등학교,04,사립,일반고등학교,N,단설,주간,19190526,19190526,2611013500,부산광역시 중구 광복동 3가 3번지,동주여자고등학교.,600033,48949,부산광역시 중구 광복중앙로 18,"(광복동3가,동주여자고등학교)",35.10089829,129.0313548,051-240-3000,051-246-4097,http://www.dongju.hs.kr,녀,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 남구,S020000412,동천고등학교,04,사립,일반고등학교,N,단설,주간,19800525,19800124,2629010600,부산광역시 남구 대연5동 1564,동천고등학교.,608025,48429,부산광역시 남구 못골번영로 105,", 동천고등학교 (대연동)",35.14521636,129.0867903,051-628-1300,051-624-0519,http://dongcheon.hs.kr,남,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 부산진구,S020000415,세정고등학교,04,사립,특성화고등학교,N,단설,주간,19730620,19730620,2623010100,부산광역시 부산진구 양정동,16-185.,614851,47227,부산광역시 부산진구 양정로 88-12,", 세정상업고등학교 (양정동)",35.17011909,129.0784505,051-860-1500,051-862-2366,www.sejeong.hs.kr,남녀공학,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 북구,S020000416,만덕고등학교,04,공립,일반고등학교,N,단설,주간,20020501,19991230,2632010300,부산광역시 북구 만덕2동 928~952,948,616842,46616,부산광역시 북구 함박봉로140번길 98-12,", 만덕고등학교 (만덕동)",35.20179836,129.0346907,051-330-3500,051-330-3595,http://www.mandeok.hs.kr/,남녀공학,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 남구,S020000418,문현여자고등학교,04,공립,일반고등학교,N,단설,주간,19830110,19830110,2629010900,부산광역시 남구 문현1동,14-21.,608820,48409,부산광역시 남구 고동골로 86-41,"(문현동, 문현여자고등학교)",35.14529337,129.0741226,051-630-1500,051-630-1501,http://www.munhyun.hs.kr,녀,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 남구,S020000421,배정고등학교,04,사립,일반고등학교,N,단설,주간,19521005,19521005,2629010900,,.,,48477,부산광역시 남구 장고개로85번길 14-16,"(문현동,배정고등학교)",35.13213574,129.0674132,051-632-4743,051-632-4880,http://baejeong.hs.kr/,남,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 강서구,S020000424,부산강서고등학교,04,공립,일반고등학교,N,단설,주간,19791121,19791121,2644010100,부산광역시 강서구 대저1동   421-3,부산강서고등학교.,618803,46702,부산광역시 강서구 공항로1309번길 96-7,"(대저1동, 강서고등학교)",35.2162815,128.9827507,051-974-9800,051-971-4068,www.pusangangseo.hs.kr,남녀공학,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 동구,S020000429,부산고등학교,04,공립,일반고등학교,N,단설,주간,19130310,19130310,2617010100,부산광역시 동구 초량6동,806-177.,601832,48802,부산광역시 동구 초량로40번길 23,"(초량동, 부산고등학교)",35.12145779,129.0366079,051-600-0700,051-466-2344,http://busan.hs.kr,남,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 남구,S020000432,부산공업고등학교,04,공립,특성화고등학교,N,단설,주간,19240505,19240505,2629010600,부산광역시 남구 대연동,918-1.,608814,48472,부산광역시 남구 수영로196번길 80,"(대연동,부산공업고등학교)",35.13119503,129.0875863,051-607-3800,051-607-3920,http://pusan-th.hs.kr,남녀공학,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 부산진구,S020000435,부산국제고등학교,04,공립,특수목적고등학교,N,단설,주간,19980301,19980301,2623010900,부산광역시 부산진구 당감동,897번지.,614100,47162,부산광역시 부산진구 백양관문로 105-70,", 부산국제고등학교 (당감동)",35.16770108,129.0233403,051-890-8305,051-892-1494,http://www.gukje.hs.kr,남녀공학,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 강서구,S020000438,부산남고등학교,04,공립,일반고등학교,N,단설,주간,19550411,19550411,2644010400,부산광역시 강서구 명지동 3677,.,,46773,부산광역시 강서구 명지국제10로 58,(명지동),35.10000414,128.9242331,051-711-1773,051-711-2776,http://www.busan-nam.hs.kr,남녀공학,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 수영구,S020000440,부산남일고등학교,04,공립,일반고등학교,N,단설,주간,19841217,19841217,2650010100,부산광역시 수영구 망미동,920-10번지.,613824,48201,부산광역시 수영구 망미배산로48번길 85-23,"(망미동,남일고등학교)",35.17835887,129.1010804,051-750-0100,051-750-0113,http://bsnamil.hs.kr,남,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 강서구,S020000441,부산대저고등학교,04,사립,일반고등학교,N,단설,주간,19841217,19841217,2644010200,부산광역시 강서구 대저2동,2038번지.,618807,46720,부산광역시 강서구 공항로811번가길 46,"(대저2동,대저중고등학교)",35.17762528,128.9562418,051-973-7701,051-972-7772,http://daejeo.hs.kr,남,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 부산진구,S020000444,부산동고등학교,04,사립,일반고등학교,N,단설,주간,19530420,19530420,2623010200,부산광역시 부산진구 전포3동,445번지.,614043,47310,부산광역시 부산진구 동성로30번길 36,"(전포동, 부산동고등학교)",35.15292064,129.0711825,051-802-0624,051-806-1765,http://www.donggo.hs.kr,남,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 부산진구,S020000445,부산동성고등학교,04,사립,일반고등학교,N,단설,주간,19520703,19520703,2623010200,부산광역시 부산진구 전포3동   358-8번지,부산동성고등학교.,614868,47310,부산광역시 부산진구 동성로 16,"(전포동, 동성고등학교)",35.15066831,129.0694621,051-802-4631,051-802-9039,https://school.busanedu.net/psdongsung-h/,남,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 수영구,S020000446,부산동여자고등학교,04,공립,일반고등학교,N,단설,주간,19670320,19670114,2650010500,부산광역시 수영구 남천동,부산동여자고등학교.,613816,48315,부산광역시 수영구 남천서로32번길 39,"(남천동, 부산동여자고등학교)",35.1461893,129.1052427,051-610-5800,051-610-5801,http://bdong-g.hs.kr/,녀,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 남구,S020000447,한국조형예술고등학교,04,공립,특수목적고등학교,N,단설,주간,19740316,19731128,2629010700,부산광역시 남구 용호동,한국조형예술고등학교.,608835,48581,부산광역시 남구 동명로169번길 38,(용호동),35.12061956,129.1166402,051-620-2700,051-620-2799,http://school.busanedu.net/adk-h,남녀공학,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 중구,S020000448,부산디지털고등학교,04,사립,특성화고등학교,N,단설,주간,19530918,19540324,2611011900,부산광역시 중구 대청동4가,부산디지털고등학교.,600800,48918,부산광역시 중구 망양로 356,(영주동),35.10885548,129.0325481,051-460-0300,051-460-0399,http://digital.hs.kr,남녀공학,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 강서구,S020000450,부산소프트웨어마이스터고등학교,04,공립,특수목적고등학교,N,단설,주간,19700326,19700326,2644010800,부산광역시 강서구 봉림동,부산산업과학고등학교.,618350,46708,부산광역시 강서구 가락대로 1393,"(봉림동, 부산소프트웨어마이스터고등학교)",35.1891912,128.9033691,051-971-2153,051-971-2061,http://www.bssm.hs.kr,남녀공학,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 부산진구,S020000452,개성고등학교,04,공립,일반고등학교,N,단설,주간,18950522,18950522,2623010900,부산광역시 부산진구 당감동,개성고등학교.,614100,47158,부산광역시 부산진구 당감서로 137,"(당감동, 개성고등학교)",35.17016955,129.0300599,051-897-6404,051-897-6532,www.gaesung.hs.kr,남녀공학,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 서구,S020000453,부산서여자고등학교,04,공립,일반고등학교,N,단설,주간,19830120,19830120,2614010200,부산광역시 서구 동대신동2가   75-2번지,부산서여자고등학교.,602809,49215,부산광역시 서구 보수대로 202-6,"(동대신동2가, 부산서여자고등학교)",35.11363487,129.0218005,051-248-1561,051-248-1566,http://www.seo-gh.hs.kr,녀,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 사하구,S020000459,부산여자고등학교,04,공립,일반고등학교,N,단설,주간,19451001,19451001,2638010300,부산광역시 사하구 하단2동,495-1.,604851,49315,부산광역시 사하구 낙동대로520번길 36,", 부산여자고등학교 (하단동)",35.11215451,128.9671963,051-200-0301,051-200-0351,http://busan-gh.hs.kr,녀,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 수영구,S020000461,해연여자고등학교,04,사립,특성화고등학교,N,단설,주간,19531113,19531113,2650010100,부산광역시 수영구 망미1동   979-15,부산여자상업고등학교.,613824,48239,부산광역시 수영구 금련로 43,"(망미동, 부산여자상업고등학교)",35.16916417,129.0964671,051-7976-700,051-7976-801,http://bsgch.hs.kr,녀,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 영도구,S020000462,부산영상예술고등학교,04,공립,특성화고등학교,N,단설,주간,19550425,19540910,2620011400,부산광역시 영도구 신선동3가,71-1.,606053,49072,부산광역시 영도구 영상길 100,", 부산영상예술고등학교 (신선동3가)",35.08473066,129.04532,051-419-0322,051-419-0329,http://visual.hs.kr/,남녀공학,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 금정구,S020000463,부산예술고등학교,04,사립,특수목적고등학교,N,단설,주간,19851230,19851230,2641010900,부산광역시 금정구 부곡3동,산 7-1.,609323,46252,부산광역시 금정구 체육공원로 20,", 부산예술고등학교 (구서동, 학교법인동래학원)",35.24407674,129.0959425,051-514-1230,051-516-5720,http://pusanarts.hs.kr,남녀공학,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 연제구,S020000464,부산외국어고등학교,04,사립,특수목적고등학교,N,단설,주간,19850119,19850119,2647010200,부산광역시 연제구 연산8동,1110-2.,611815,47583,부산광역시 연제구 고분로 144,", 부산외국어고등학교 (연산동)",35.18366507,129.0975333,051-850-1110,051-867-5094,http://www.pfl.hs.kr,남녀공학,N,,N
